🔒 Row ID,Supplier Name,Supplier ID,Product Code,Item Name,Unit,Cost,CSV Row ID,Owner ID
KQ8uoSuRTVasBPI3dftSQA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Choc Chunk,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
HQWVcFzARsWMVwgo5xMKHw,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Double Choc,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
mPMaH627QAa4mtoBNg04Iw,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Cookie Dough Stuffed,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
pdZJYPb1QJOA1CGSGyuxeg,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Salted Caramel,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
23Cm7nEhTZSoAlnrhGhEZA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Jammie Dodger,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
5txRLOdPTaaNlVfCB-opDw,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Raspberry White Choc,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
zVU22mSGQNa64lH8TI96pA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Raspberry Dark Choc,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
p3.Qy.sPRUuMBB9HIew7MQ,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Rocky Road,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
hldkAxuPRzeauZHRSXw7hg,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,S'mores,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
NLtSodwgTviOjEfUYHj.dQ,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Brookie,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
PXLAtgCPR8mKB0MQRrSPlQ,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Oreo & Notella (NUTS),1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
pTo3HhnCSUW3jGEoUp0SOA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Peanut Butter (NUTS),1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
THigORtCS.agdUWSPLXaIA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Snickers (NUTS),1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
09jeyUQsQAOjCsq6QTjoog,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Notella’ (NUTS),1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
eDAouzXjSEWkSUoJOQW4nA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Choc Sea Salt,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
7BVk.b7NQVCnwquolhgdFA,The Vegan Bakes,vN5I7OHRT5mTt9oTmVzqvw,N/A,Banoffee,1 x 8,14.95,,wuqj75edR0670x.mQmMz0A
qmFj.jWBSLiliUDlezkyUw,Ex7AoBjaSbaWlVnxUFILog,Demo Supplier,Test001,Demo eggs,6,1.25,OL4dKHL1TL-geALVLCvnMA,
9C5aGxoFQfGZczH1xbUAew,Ex7AoBjaSbaWlVnxUFILog,Demo Supplier,Test002,Demo Bread,1,0.99,OL4dKHL1TL-geALVLCvnMA,
xONUVpV6TCKyGaU2lQkbeQ,Ex7AoBjaSbaWlVnxUFILog,Demo Supplier,Test003,Demo Milk,2L,3.45,OL4dKHL1TL-geALVLCvnMA,
7nX4QD0ESOGbGJ9LstVzVQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test001,Demo eggs,6,1.25,,7jWCFKO9SGmYNSUTyjdRSw
8vYyGvQmQiObO6l.bwqtMA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test002,Demo Bread,1,0.99,,7jWCFKO9SGmYNSUTyjdRSw
qxcl-5dYSi-L2anoJ.-InQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test003,Demo Milk,2L,3.45,,7jWCFKO9SGmYNSUTyjdRSw
S6qHg31PQkyl.1gPj.3oIg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test001,Demo eggs,6,1.25,,7jWCFKO9SGmYNSUTyjdRSw
XW32ktLYTKqsaOKkhvY79Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test002,Demo Bread,1,0.99,,7jWCFKO9SGmYNSUTyjdRSw
pElZFntqQwWvN5s9G0xgOw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test003,Demo Milk,2L,3.45,,7jWCFKO9SGmYNSUTyjdRSw
5tGPSNXcR72bIFohqaWgyw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test001,Demo eggs,6,1.25,Z0OXHZnORaWcDY4qQckqqg,7jWCFKO9SGmYNSUTyjdRSw
qr8-T6-xT6KjzX-sD9UO5w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test002,Demo Bread,1,0.99,Z0OXHZnORaWcDY4qQckqqg,7jWCFKO9SGmYNSUTyjdRSw
UTXjoQHsSa6zEfATTDzDZg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test003,Demo Milk,2L,3.45,Z0OXHZnORaWcDY4qQckqqg,7jWCFKO9SGmYNSUTyjdRSw
y1IUiI5vSOaV.HHMhLsuwA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,aVnJI3RKQB6GdpoqSGxFgQ,7jWCFKO9SGmYNSUTyjdRSw
N0UMDokHSSmT4V46.JLTIA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,aVnJI3RKQB6GdpoqSGxFgQ,7jWCFKO9SGmYNSUTyjdRSw
a-dr5gCawS8aVLC34JRcYEA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,aVnJI3RKQB6GdpoqSGxFgQ,7jWCFKO9SGmYNSUTyjdRSw
rJzofhjBQCynSC0jDU8YOA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,iqm6hxVkQqyC48tDeHICzg,7jWCFKO9SGmYNSUTyjdRSw
dh7qnJn6SFeQgI9yLtGOgA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,iqm6hxVkQqyC48tDeHICzg,7jWCFKO9SGmYNSUTyjdRSw
MV4v2jxiSDekDRoUNSTmDg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,iqm6hxVkQqyC48tDeHICzg,7jWCFKO9SGmYNSUTyjdRSw
BBsGGv-VQqiJ.JciD8CSmA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,0P16x7eqTjOZMLGpKHissg,7jWCFKO9SGmYNSUTyjdRSw
9o65LH.LQouXj.nAOyaG.Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,0P16x7eqTjOZMLGpKHissg,7jWCFKO9SGmYNSUTyjdRSw
8yuns6mzSPiS4aSXAgITZQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,0P16x7eqTjOZMLGpKHissg,7jWCFKO9SGmYNSUTyjdRSw
0gmeJkp-TxmYDdi3UE7fgw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,76RwrV7kRS2GxtvKCKN2WQ,7jWCFKO9SGmYNSUTyjdRSw
g4RPobtrTqGVRfO-i7DUvQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,76RwrV7kRS2GxtvKCKN2WQ,7jWCFKO9SGmYNSUTyjdRSw
EhaB4wulRS-MhykR.QKQIg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,76RwrV7kRS2GxtvKCKN2WQ,7jWCFKO9SGmYNSUTyjdRSw
p2t5BqMiT8KGPSSaoXXZ6g,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,KEqWpnN5TjiF0yeGmOZmiQ,7jWCFKO9SGmYNSUTyjdRSw
a.jaMwdNUQRC3Mm9.dFCQpQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,KEqWpnN5TjiF0yeGmOZmiQ,7jWCFKO9SGmYNSUTyjdRSw
AyQ.J6zBQWezUm4AyfFQrg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,KEqWpnN5TjiF0yeGmOZmiQ,7jWCFKO9SGmYNSUTyjdRSw
T3VYCChTTQqrFhl71FbTNA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,K39i3wkWTESPdsCYF5CLNg,7jWCFKO9SGmYNSUTyjdRSw
6WQpVEtTSmiyxiQpmB-RxQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,K39i3wkWTESPdsCYF5CLNg,7jWCFKO9SGmYNSUTyjdRSw
aeuMRUzKQnORzb1bR51mJQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,K39i3wkWTESPdsCYF5CLNg,7jWCFKO9SGmYNSUTyjdRSw
BYaCUhpMR8q3.m6pNwq6bA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,MUh07ixzRR-22pBfP2Px3Q,7jWCFKO9SGmYNSUTyjdRSw
OpxF.t1aTIi.i08w7ABWmw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,MUh07ixzRR-22pBfP2Px3Q,7jWCFKO9SGmYNSUTyjdRSw
0Wm1e-cnR0KozmDpE-9pdw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,MUh07ixzRR-22pBfP2Px3Q,7jWCFKO9SGmYNSUTyjdRSw
foQIiw31SCmFCJNxLO3LFQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,a.otjOIziRzaBtZZlYmGgTg,7jWCFKO9SGmYNSUTyjdRSw
pYbXishYQE-8bXFL-JNu2Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,a.otjOIziRzaBtZZlYmGgTg,7jWCFKO9SGmYNSUTyjdRSw
calnjAC7TCWU4uesem18WQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,a.otjOIziRzaBtZZlYmGgTg,7jWCFKO9SGmYNSUTyjdRSw
S0Y.AsQyTtaVpRuQiourPg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,ulkq17UjR6evuRhkPSfokw,7jWCFKO9SGmYNSUTyjdRSw
SVFDm16URWqGrPM.C6c08w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,ulkq17UjR6evuRhkPSfokw,7jWCFKO9SGmYNSUTyjdRSw
UQSyr7naSyeX3LjdxRYRow,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,ulkq17UjR6evuRhkPSfokw,7jWCFKO9SGmYNSUTyjdRSw
P-G55jBUSw2dRy1s7AtCxQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,ufcH8tIuTySgMaQ6gco2cw,7jWCFKO9SGmYNSUTyjdRSw
mcSlCz6SQtiHdaWS0.oUTw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,ufcH8tIuTySgMaQ6gco2cw,7jWCFKO9SGmYNSUTyjdRSw
zCNyXxUVSQaG7slpvNXt9w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,ufcH8tIuTySgMaQ6gco2cw,7jWCFKO9SGmYNSUTyjdRSw
LroZVPEfTeW3HsynrRt0OQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,Nj6tSrc7QG2uVkazY2D.cQ,7jWCFKO9SGmYNSUTyjdRSw
fsxL-373SUCJWLTDAI..mQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,Nj6tSrc7QG2uVkazY2D.cQ,7jWCFKO9SGmYNSUTyjdRSw
2qWIva1-R2awBzTN-Zv7yA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,Nj6tSrc7QG2uVkazY2D.cQ,7jWCFKO9SGmYNSUTyjdRSw
VRFcfOmqQke6pieMMlOChw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,NASXs7eaQtafq2omk1NFSQ,7jWCFKO9SGmYNSUTyjdRSw
U9d9HEQtS62eWepp80TrBg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,NASXs7eaQtafq2omk1NFSQ,7jWCFKO9SGmYNSUTyjdRSw
a-2WQT5C6RpCw44.2bmLQkA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,NASXs7eaQtafq2omk1NFSQ,7jWCFKO9SGmYNSUTyjdRSw
bckxZYxwSPGTJfYu0nKemw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,GySwGUdVQrCvINpeNBr9lQ,7jWCFKO9SGmYNSUTyjdRSw
rMLvUs.IRyunHZUZxJlKRw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,GySwGUdVQrCvINpeNBr9lQ,7jWCFKO9SGmYNSUTyjdRSw
AzdXIkz4QgOXtaDJmC6DAA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,GySwGUdVQrCvINpeNBr9lQ,7jWCFKO9SGmYNSUTyjdRSw
OOgtB76hSMmycPj7rCH4OQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,FfF9inhDR2KvYTSkFxacyg,7jWCFKO9SGmYNSUTyjdRSw
0qMjMfgpRSy4wcNAewCq.Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,FfF9inhDR2KvYTSkFxacyg,7jWCFKO9SGmYNSUTyjdRSw
pzh89KloTy2iqjHvVmaCKw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,FfF9inhDR2KvYTSkFxacyg,7jWCFKO9SGmYNSUTyjdRSw
0QDc.7k5Qj2MW3lgDk-qxQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,UJzhGF9xQguIjbgl41f.Sw,7jWCFKO9SGmYNSUTyjdRSw
cZ7XoHsYT0CDMoe-gkN9wg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,UJzhGF9xQguIjbgl41f.Sw,7jWCFKO9SGmYNSUTyjdRSw
KLatgMfMRFaGMBjt.ia1oQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,1Melb9AcSS2M-3G.IFW3ew,7jWCFKO9SGmYNSUTyjdRSw
JwY4NkgsS6imR0gC1.b4Eg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,1Melb9AcSS2M-3G.IFW3ew,7jWCFKO9SGmYNSUTyjdRSw
A0zlrXfkQdGaRZZIvrg3qQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,5jOJleBBSXmFJJ-STdKDMw,7jWCFKO9SGmYNSUTyjdRSw
eMU68pxeRfO4X3tmIVrhnA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,5jOJleBBSXmFJJ-STdKDMw,7jWCFKO9SGmYNSUTyjdRSw
876cctxFRGC2OGZcHYOSFA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test001,Demo bread rolls,1x8,2.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
73GsXWWTTJa56eWtBaqvJw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test002,Demo pasta sauce,500ml,1.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
4qTVei..QH6.vfU.Khxh4Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test003,Demo cheese slices,200g,3.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
I1Vc156USiepBnFmsWu9Qg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test004,Demo naan,1x12,3.24,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Qta0iE6kSCGFmipFedhH.g,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test005,Demo juice,1L,1.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
NAmx6Lj0RhG3A-R2fCuOeA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test006,Demo croissants,1x10,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
yBaV4yVLQze5PJC7IXzpYw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test007,Demo yogurt,450g,2.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
hI69fdFmR2yXrQ-0VmwBIw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test008,Demo olive oil,250ml,4.33,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
mkvo6K5XTzu8ChxHq23pqQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test009,Demo biscuits,300g,2.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
rXEu8hCcQ7ews2daaYKfxA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test010,Demo honey,350g,5.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
KMumTK4BQCquR7vodFEfvQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test011,Demo rice,1kg,2.15,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
E.Qw2nXGQqqpdoumbjnUDw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test012,Demo flour,2kg,1.87,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
TCi6SVAFQvKHNZ1sm.Hrkg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test013,Demo sugar,1kg,1.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
TeWeg8uvTUegi4-xMnhdeA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test014,Demo salt,500g,0.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
9oLvfgDoRk-GpYVWY11Sog,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test015,Demo pepper,100g,3.21,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
cswiX13sT4yZnjWmki0S-A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test016,Demo garlic powder,80g,2.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Gbk5hVYxRQilcATLJzPacQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test017,Demo paprika,75g,2.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
6HSWGjE0QzuNvbbBegmqWg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test018,Demo cumin,60g,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
cPn7CShESBOWCiHePpBJqQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test019,Demo oregano,50g,2.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
aStUxsr1SBaxvL6RXZd4TA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test020,Demo basil,40g,3.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Q7ySGkRZQsC5jZpAy2wSag,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test021,Demo tomatoes,400g,1.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
V7eK14V.TMqHhUdaLaO19Q,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test022,Demo onions,1kg,1.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
e3oJCOdqTFSrq97N66taYg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test023,Demo potatoes,2kg,2.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
EqjFa5GBRqOIuXDE5vQRxw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test024,Demo carrots,500g,1.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
RV4rKvITT8awJ9lvKSo1lA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test025,Demo bell peppers,300g,2.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
a-Fo26Bl-SZGRgrn7R9PhIA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test026,Demo cucumber,each,0.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
W9jnKTcJS4SR5E3-wrRrPQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test027,Demo lettuce,each,1.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
qMY5ZB.GTuytlvCEXcAyCQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test028,Demo spinach,200g,2.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
pqn0gnVtTBOWAmWcswIUMQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test029,Demo broccoli,400g,2.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
KzD-LNsYS4iNXsGTvO7TSw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test030,Demo cauliflower,each,2.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
xwXg4IL6Rf-APwQ07Xkm2A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test031,Demo mushrooms,250g,3.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
OkVGovkAQjuXVkpRFgIAdg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test032,Demo zucchini,300g,1.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
6VD6GOdoRG2kcD7b.1Sr1g,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test033,Demo eggplant,each,2.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
a-XQN7hIwQg2fYBkqBECO.w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test034,Demo apples,1kg,3.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
azINt8hTQc2bhj94dStP4w,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test035,Demo bananas,1kg,2.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
8QpcoCHTRBaBi6Lop2uRsg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test036,Demo oranges,1kg,2.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
kG3aiU28R2aCIkb.TiGlJQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test037,Demo strawberries,250g,4.56,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
9C4sqqY1TM6fQGF7nDQJUw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test038,Demo blueberries,150g,5.23,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
3cUZ0hvbR9SYdKfLbJaiQQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test039,Demo grapes,500g,3.89,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
EY-2x2r3TjWSzMc4Z13XjA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test040,Demo pears,1kg,3.67,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
fS0ZjgvwT-qr49AzXTUWPQ,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test041,Demo peaches,500g,4.12,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
EmBDDgKJTzC-ufeui5hP8A,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test042,Demo lemons,3 pack,1.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
EwyGune3TXmLMNpeVrWyWw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test043,Demo limes,4 pack,2.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
mA5vP4zfRA6gKrR5ealdLw,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test044,Demo chicken breast,1kg,8.99,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
kUBgUqr-QMu8ejIqA4yUeg,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test045,Demo ground beef,500g,6.78,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
Fpn-OW-7SSSeBFsQ1agw.g,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test046,Demo pork chops,800g,7.45,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
y-bLu5PTQQehvFYLAPhAJA,Demo Supplier,Ex7AoBjaSbaWlVnxUFILog,Test047,Demo salmon fillet,400g,12.34,MZhBYk8VRq-qLQwFQ0kHuw,7jWCFKO9SGmYNSUTyjdRSw
